ID,NAME,LAT,LONG,ELEVATION
12031,47-4791667_7-3958333p,47.48,7.4,424.8
12032,47-4791667_7-4166667p,47.48,7.42,408
12033,47-4791667_7-4375000p,47.48,7.44,411.5
12034,47-4791667_7-4583333p,47.48,7.46,529.8
12035,47-4791667_7-4791667p,47.48,7.48,521.5
12036,47-4791667_7-5000000p,47.48,7.5,493
12037,47-4791667_7-5208333p,47.48,7.52,462.8
12038,47-4791667_7-5416667p,47.48,7.54,392.8
12039,47-4791667_7-5625000p,47.48,7.56,348.8
12040,47-4791667_7-5833333p,47.48,7.58,305
12041,47-4791667_7-6041667p,47.48,7.6,328.5
12042,47-4791667_7-6250000p,47.48,7.63,593.2
12043,47-4791667_7-6458333p,47.48,7.65,699.8
12044,47-4791667_7-6666667p,47.48,7.67,604.5
12045,47-4791667_7-6875000p,47.48,7.69,461.8
12046,47-4791667_7-7083333p,47.48,7.71,416.5
12047,47-4791667_7-7291667p,47.48,7.73,338.5
12048,47-4791667_7-7500000p,47.48,7.75,383.8
12049,47-4791667_7-7708333p,47.48,7.77,419.8
12050,47-4791667_7-7916667p,47.48,7.79,441.8
12051,47-4791667_7-8125000p,47.48,7.81,570.5
12052,47-4791667_7-8333333p,47.48,7.83,470.2
12053,47-4791667_7-8541667p,47.48,7.85,499.5
12054,47-4791667_7-8750000p,47.48,7.88,507.5
12055,47-4791667_7-8958333p,47.48,7.9,545.2
12056,47-4791667_7-9166667p,47.48,7.92,635
12057,47-4791667_7-9375000p,47.48,7.94,643.8
12058,47-4791667_7-9583333p,47.48,7.96,470.8
12059,47-4791667_7-9791667p,47.48,7.98,482.5
12060,47-4791667_8-0000000p,47.48,8,515.5
12061,47-4791667_8-0208333p,47.48,8.02,509
12062,47-4791667_8-0416667p,47.48,8.04,462
12063,47-4791667_8-0625000p,47.48,8.06,481.5
12064,47-4791667_8-0833333p,47.48,8.08,510.2
12065,47-4791667_8-1041667p,47.48,8.1,544.5
12066,47-4791667_8-1250000p,47.48,8.13,530.8
12067,47-4791667_8-1458333p,47.48,8.15,436
12068,47-4791667_8-1666667p,47.48,8.17,357
12069,47-4791667_8-1875000p,47.48,8.19,366.2
12070,47-4791667_8-2083333p,47.48,8.21,358.5
12071,47-4791667_8-2291667p,47.48,8.23,378
12072,47-4791667_8-2500000p,47.48,8.25,534.2
12073,47-4791667_8-2708333p,47.48,8.27,509
12074,47-4791667_8-2916667p,47.48,8.29,409
12075,47-4791667_8-3125000p,47.48,8.31,444.8
12076,47-4791667_8-3333333p,47.48,8.33,562
12077,47-4791667_8-3541667p,47.48,8.35,589.5
12078,47-4791667_8-3750000p,47.48,8.38,568
12079,47-4791667_8-3958333p,47.48,8.4,604.5
12080,47-4791667_8-4166667p,47.48,8.42,634
12081,47-4791667_8-4375000p,47.48,8.44,515
12082,47-4791667_8-4583333p,47.48,8.46,429.8
12083,47-4791667_8-4791667p,47.48,8.48,423.5
12084,47-4791667_8-5000000p,47.48,8.5,426
12085,47-4791667_8-5208333p,47.48,8.52,421.2
12086,47-4791667_8-5416667p,47.48,8.54,433.5
12087,47-4791667_8-5625000p,47.48,8.56,504.8
12088,47-4791667_8-5833333p,47.48,8.58,551.2
12089,47-4791667_8-6041667p,47.48,8.6,565
12090,47-4791667_8-6250000p,47.48,8.63,578.2
12091,47-4791667_8-6458333p,47.48,8.65,603.2
12092,47-4791667_8-6666667p,47.48,8.67,592.5
12093,47-4791667_8-6875000p,47.48,8.69,481.5
12094,47-4791667_8-7083333p,47.48,8.71,523
12095,47-4791667_8-7291667p,47.48,8.73,551
12096,47-4791667_8-7500000p,47.48,8.75,496.8
12097,47-4791667_8-7708333p,47.48,8.77,536.8
12098,47-4791667_8-7916667p,47.48,8.79,601.8
12099,47-4791667_8-8125000p,47.48,8.81,648
12100,47-4791667_8-8333333p,47.48,8.83,662.8
12101,47-4791667_8-8541667p,47.48,8.85,666
12102,47-4791667_8-8750000p,47.48,8.88,583.5
12103,47-4791667_8-8958333p,47.48,8.9,595
12104,47-4791667_8-9166667p,47.48,8.92,586
12105,47-4791667_8-9375000p,47.48,8.94,625.2
12106,47-4791667_8-9583333p,47.48,8.96,564.5
12107,47-4791667_8-9791667p,47.48,8.98,524
12108,47-4791667_9-0000000p,47.48,9,521.5
12109,47-4791667_9-0208333p,47.48,9.02,569.5
12110,47-4791667_9-0416667p,47.48,9.04,639.8
12111,47-4791667_9-0625000p,47.48,9.06,629
12112,47-4791667_9-0833333p,47.48,9.08,556.8
12113,47-4791667_9-1041667p,47.48,9.1,539.5
12114,47-4791667_9-1250000p,47.48,9.13,538.8
12115,47-4791667_9-1458333p,47.48,9.15,552.2
12116,47-4791667_9-1666667p,47.48,9.17,567.2
12117,47-4791667_9-1875000p,47.48,9.19,515.5
12118,47-4791667_9-2083333p,47.48,9.21,521
12119,47-4791667_9-2291667p,47.48,9.23,565.5
12120,47-4791667_9-2500000p,47.48,9.25,589.8
12121,47-4791667_9-2708333p,47.48,9.27,601.8
12122,47-4791667_9-2916667p,47.48,9.29,631.5
12123,47-4791667_9-3125000p,47.48,9.31,613.2
12124,47-4791667_9-3333333p,47.48,9.33,568
12125,47-4791667_9-3541667p,47.48,9.35,570
12126,47-4791667_9-3750000p,47.48,9.38,582.5
12127,47-4791667_9-3958333p,47.48,9.4,547
12128,47-4791667_9-4166667p,47.48,9.42,517.8
12129,47-4791667_9-4375000p,47.48,9.44,474.2
12130,47-4791667_9-4583333p,47.48,9.46,444.5
12131,47-4791667_9-4791667p,47.48,9.48,431.5
12132,47-4791667_9-5000000p,47.48,9.5,474
12133,47-4791667_9-5208333p,47.48,9.52,504
12134,47-4791667_9-5416667p,47.48,9.54,473
12135,47-4791667_9-5625000p,47.48,9.56,418
12136,47-4791667_9-5833333p,47.48,9.58,406.8
12137,47-4791667_9-6041667p,47.48,9.6,406
12138,47-4791667_9-6250000p,47.48,9.63,402.8
12139,47-4791667_9-6458333p,47.48,9.65,400.5
12140,47-4791667_9-6666667p,47.48,9.67,399.8
12141,47-4791667_9-6875000p,47.48,9.69,402.2
12142,47-5000000_6-9583333p,47.5,6.96,414.5
12143,47-5000000_6-9791667p,47.5,6.98,412
12144,47-5000000_7-0000000p,47.5,7,403.5
12145,47-5000000_7-0208333p,47.5,7.02,449.2
12146,47-5000000_7-0416667p,47.5,7.04,436
12147,47-5000000_7-0625000p,47.5,7.06,427.2
12148,47-5000000_7-0833333p,47.5,7.08,459
12149,47-5000000_7-1041667p,47.5,7.1,465
12150,47-5000000_7-1250000p,47.5,7.13,454.2
12151,47-5000000_7-1458333p,47.5,7.15,470.5
12152,47-5000000_7-1666667p,47.5,7.17,463.5
12153,47-5000000_7-1875000p,47.5,7.19,436.2
12154,47-5000000_7-2083333p,47.5,7.21,454.8
12155,47-5000000_7-2291667p,47.5,7.23,465
12156,47-5000000_7-3333333p,47.5,7.33,549.2
12157,47-5000000_7-3958333p,47.5,7.4,404
12158,47-5000000_7-4166667p,47.5,7.42,414.2
12159,47-5000000_7-4375000p,47.5,7.44,377
12160,47-5000000_7-4583333p,47.5,7.46,375.5
12161,47-5000000_7-4791667p,47.5,7.48,415
12162,47-5000000_7-5000000p,47.5,7.5,361
12163,47-5000000_7-5208333p,47.5,7.52,334.2
12164,47-5000000_7-5416667p,47.5,7.54,329.5
12165,47-5000000_7-5625000p,47.5,7.56,328.8
12166,47-5000000_7-5833333p,47.5,7.58,295.5
12167,47-5000000_7-6041667p,47.5,7.6,299.5
12168,47-5000000_7-6250000p,47.5,7.63,518.2
12169,47-5000000_7-6458333p,47.5,7.65,613.8
12170,47-5000000_7-6666667p,47.5,7.67,560
12171,47-5000000_7-6875000p,47.5,7.69,458.2
12172,47-5000000_7-7083333p,47.5,7.71,320
12173,47-5000000_7-7291667p,47.5,7.73,363
12174,47-5000000_7-7500000p,47.5,7.75,472.5
12175,47-5000000_7-7708333p,47.5,7.77,553.2
12176,47-5000000_7-7916667p,47.5,7.79,554.8
12177,47-5000000_7-8125000p,47.5,7.81,501.5
12178,47-5000000_7-8333333p,47.5,7.83,557.8
12179,47-5000000_7-8541667p,47.5,7.85,637.5
12180,47-5000000_7-8750000p,47.5,7.88,560.2
12181,47-5000000_7-8958333p,47.5,7.9,550.5
12182,47-5000000_7-9166667p,47.5,7.92,528
12183,47-5000000_7-9375000p,47.5,7.94,657
12184,47-5000000_7-9583333p,47.5,7.96,520.8
12185,47-5000000_7-9791667p,47.5,7.98,414.5
12186,47-5000000_8-0000000p,47.5,8,458.2
12187,47-5000000_8-0208333p,47.5,8.02,473.2
12188,47-5000000_8-0416667p,47.5,8.04,444.5
12189,47-5000000_8-0625000p,47.5,8.06,434.2
12190,47-5000000_8-0833333p,47.5,8.08,464.2
12191,47-5000000_8-1041667p,47.5,8.1,478.5
12192,47-5000000_8-1250000p,47.5,8.13,570
12193,47-5000000_8-1458333p,47.5,8.15,524
12194,47-5000000_8-1666667p,47.5,8.17,440.8
12195,47-5000000_8-1875000p,47.5,8.19,402
12196,47-5000000_8-2083333p,47.5,8.21,348.5
12197,47-5000000_8-2291667p,47.5,8.23,329.5
12198,47-5000000_8-2500000p,47.5,8.25,366
12199,47-5000000_8-2708333p,47.5,8.27,391.5
12200,47-5000000_8-2916667p,47.5,8.29,486.5
12201,47-5000000_8-3125000p,47.5,8.31,509
12202,47-5000000_8-3333333p,47.5,8.33,519.8
12203,47-5000000_8-3541667p,47.5,8.35,592.5
12204,47-5000000_8-3750000p,47.5,8.38,581.2
12205,47-5000000_8-3958333p,47.5,8.4,540.5
12206,47-5000000_8-4166667p,47.5,8.42,507.5
12207,47-5000000_8-4375000p,47.5,8.44,451.2
12208,47-5000000_8-4583333p,47.5,8.46,414.5
12209,47-5000000_8-4791667p,47.5,8.48,412.5
12210,47-5000000_8-5000000p,47.5,8.5,428.8
12211,47-5000000_8-5208333p,47.5,8.52,432.8
12212,47-5000000_8-5416667p,47.5,8.54,469.5
12213,47-5000000_8-5625000p,47.5,8.56,556.8
12214,47-5000000_8-5833333p,47.5,8.58,458.5
12215,47-5000000_8-6041667p,47.5,8.6,477
12216,47-5000000_8-6250000p,47.5,8.63,585.5
12217,47-5000000_8-6458333p,47.5,8.65,616.2
12218,47-5000000_8-6666667p,47.5,8.67,506.2
12219,47-5000000_8-6875000p,47.5,8.69,448.5
12220,47-5000000_8-7083333p,47.5,8.71,475
12221,47-5000000_8-7291667p,47.5,8.73,471
12222,47-5000000_8-7500000p,47.5,8.75,470.8
12223,47-5000000_8-7708333p,47.5,8.77,558.2
12224,47-5000000_8-7916667p,47.5,8.79,540
12225,47-5000000_8-8125000p,47.5,8.81,568.5
12226,47-5000000_8-8333333p,47.5,8.83,601.2
12227,47-5000000_8-8541667p,47.5,8.85,526.5
12228,47-5000000_8-8750000p,47.5,8.88,543
12229,47-5000000_8-8958333p,47.5,8.9,535.2
12230,47-5000000_8-9166667p,47.5,8.92,544.5
12231,47-5000000_8-9375000p,47.5,8.94,512
12232,47-5000000_8-9583333p,47.5,8.96,506.8
12233,47-5000000_8-9791667p,47.5,8.98,508.5
12234,47-5000000_9-0000000p,47.5,9,532.2
12235,47-5000000_9-0208333p,47.5,9.02,592
12236,47-5000000_9-0416667p,47.5,9.04,656.5
12237,47-5000000_9-0625000p,47.5,9.06,699.8
12238,47-5000000_9-0833333p,47.5,9.08,614.2
12239,47-5000000_9-1041667p,47.5,9.1,649.5
12240,47-5000000_9-1250000p,47.5,9.13,663.8
12241,47-5000000_9-1458333p,47.5,9.15,628.8
12242,47-5000000_9-1666667p,47.5,9.17,576.8
12243,47-5000000_9-1875000p,47.5,9.19,574
12244,47-5000000_9-2083333p,47.5,9.21,483.5
12245,47-5000000_9-2291667p,47.5,9.23,506
12246,47-5000000_9-2500000p,47.5,9.25,571
12247,47-5000000_9-2708333p,47.5,9.27,568.8
12248,47-5000000_9-2916667p,47.5,9.29,546.8
12249,47-5000000_9-3125000p,47.5,9.31,547
12250,47-5000000_9-3333333p,47.5,9.33,569.8
12251,47-5000000_9-3541667p,47.5,9.35,580
12252,47-5000000_9-3750000p,47.5,9.38,525.5
12253,47-5000000_9-3958333p,47.5,9.4,470.5
12254,47-5000000_9-4166667p,47.5,9.42,439.2
12255,47-5000000_9-4375000p,47.5,9.44,418.2
12256,47-5000000_9-4583333p,47.5,9.46,398
12257,47-5000000_9-4791667p,47.5,9.48,394
12258,47-5000000_9-5000000p,47.5,9.5,394
12259,47-5000000_9-5208333p,47.5,9.52,394
12260,47-5000000_9-5416667p,47.5,9.54,400.2
12261,47-5000000_9-5625000p,47.5,9.56,403.5
12262,47-5000000_9-5833333p,47.5,9.58,397.8
12263,47-5000000_9-6041667p,47.5,9.6,397
12264,47-5000000_9-6250000p,47.5,9.63,400.5
12265,47-5000000_9-6458333p,47.5,9.65,400
12266,47-5000000_9-6666667p,47.5,9.67,402
12267,47-5000000_9-6875000p,47.5,9.69,404.2
12268,47-5208333_6-9583333p,47.52,6.96,404.5
12269,47-5208333_6-9791667p,47.52,6.98,393.5
12270,47-5208333_7-0000000p,47.52,7,384.8
12271,47-5208333_7-0208333p,47.52,7.02,387.5
12272,47-5208333_7-0416667p,47.52,7.04,397.2
12273,47-5208333_7-0625000p,47.52,7.06,405
12274,47-5208333_7-0833333p,47.52,7.08,416
12275,47-5208333_7-1041667p,47.52,7.1,421
12276,47-5208333_7-1250000p,47.52,7.13,434.2
12277,47-5208333_7-1458333p,47.52,7.15,427.8
12278,47-5208333_7-1666667p,47.52,7.17,424.8
12279,47-5208333_7-1875000p,47.52,7.19,422.2
12280,47-5208333_7-2083333p,47.52,7.21,431.5
12281,47-5208333_7-2291667p,47.52,7.23,436.5
12282,47-5208333_7-3958333p,47.52,7.4,470.8
12283,47-5208333_7-4166667p,47.52,7.42,500
12284,47-5208333_7-4375000p,47.52,7.44,460.2
12285,47-5208333_7-4583333p,47.52,7.46,393.8
12286,47-5208333_7-4791667p,47.52,7.48,405.5
12287,47-5208333_7-5000000p,47.52,7.5,375.5
12288,47-5208333_7-5208333p,47.52,7.52,376.5
12289,47-5208333_7-5416667p,47.52,7.54,329.2
12290,47-5208333_7-5625000p,47.52,7.56,342
12291,47-5208333_7-5833333p,47.52,7.58,307.8
12292,47-5208333_7-6041667p,47.52,7.6,279.5
12293,47-5208333_7-6250000p,47.52,7.63,363
12294,47-5208333_7-6458333p,47.52,7.65,358.8
12295,47-5208333_7-6666667p,47.52,7.67,336.8
12296,47-5208333_7-6875000p,47.52,7.69,328.2
12297,47-5208333_7-7083333p,47.52,7.71,317.5
12298,47-5208333_7-7291667p,47.52,7.73,404
12299,47-5208333_7-7500000p,47.52,7.75,378.5
12300,47-5208333_7-7708333p,47.52,7.77,416.8
12301,47-5208333_7-7916667p,47.52,7.79,425.2
12302,47-5208333_7-8125000p,47.52,7.81,417.2
12303,47-5208333_7-8333333p,47.52,7.83,455.2
12304,47-5208333_7-8541667p,47.52,7.85,526
12305,47-5208333_7-8750000p,47.52,7.88,520
12306,47-5208333_7-8958333p,47.52,7.9,484.2
12307,47-5208333_7-9166667p,47.52,7.92,503.2
12308,47-5208333_7-9375000p,47.52,7.94,509
12309,47-5208333_7-9583333p,47.52,7.96,484.5
12310,47-5208333_7-9791667p,47.52,7.98,472
12311,47-5208333_8-0000000p,47.52,8,349.2
12312,47-5208333_8-0208333p,47.52,8.02,434
12313,47-5208333_8-0416667p,47.52,8.04,508.2
12314,47-5208333_8-0625000p,47.52,8.06,575
12315,47-5208333_8-0833333p,47.52,8.08,528
12316,47-5208333_8-1041667p,47.52,8.1,569.5
12317,47-5208333_8-1250000p,47.52,8.13,509
12318,47-5208333_8-1458333p,47.52,8.15,487.5
12319,47-5208333_8-1666667p,47.52,8.17,445.2
12320,47-5208333_8-1875000p,47.52,8.19,455
12321,47-5208333_8-2083333p,47.52,8.21,358.5
12322,47-5208333_8-2291667p,47.52,8.23,348
12323,47-5208333_8-2500000p,47.52,8.25,516.2
12324,47-5208333_8-2708333p,47.52,8.27,545.2
12325,47-5208333_8-2916667p,47.52,8.29,540
12326,47-5208333_8-3125000p,47.52,8.31,458.2
12327,47-5208333_8-3333333p,47.52,8.33,480.2
12328,47-5208333_8-3541667p,47.52,8.35,475.5
12329,47-5208333_8-3750000p,47.52,8.38,599.8
12330,47-5208333_8-3958333p,47.52,8.4,621.8
12331,47-5208333_8-4166667p,47.52,8.42,570.2
12332,47-5208333_8-4375000p,47.52,8.44,505.2
12333,47-5208333_8-4583333p,47.52,8.46,431.8
12334,47-5208333_8-4791667p,47.52,8.48,416
12335,47-5208333_8-5000000p,47.52,8.5,415.2
12336,47-5208333_8-5208333p,47.52,8.52,416
12337,47-5208333_8-5416667p,47.52,8.54,463.5
12338,47-5208333_8-5625000p,47.52,8.56,525.5
12339,47-5208333_8-5833333p,47.52,8.58,434.8
12340,47-5208333_8-6041667p,47.52,8.6,482.5
12341,47-5208333_8-6250000p,47.52,8.63,416
12342,47-5208333_8-6458333p,47.52,8.65,424.2
12343,47-5208333_8-6666667p,47.52,8.67,424.8
12344,47-5208333_8-6875000p,47.52,8.69,452
12345,47-5208333_8-7083333p,47.52,8.71,476.5
12346,47-5208333_8-7291667p,47.52,8.73,506.5
12347,47-5208333_8-7500000p,47.52,8.75,459
12348,47-5208333_8-7708333p,47.52,8.77,471.5
12349,47-5208333_8-7916667p,47.52,8.79,527
12350,47-5208333_8-8125000p,47.52,8.81,584.2
12351,47-5208333_8-8333333p,47.52,8.83,586.8
12352,47-5208333_8-8541667p,47.52,8.85,557.5
12353,47-5208333_8-8750000p,47.52,8.88,547.2
12354,47-5208333_8-8958333p,47.52,8.9,490.2
12355,47-5208333_8-9166667p,47.52,8.92,461.2
12356,47-5208333_8-9375000p,47.52,8.94,477.8
12357,47-5208333_8-9583333p,47.52,8.96,469.5
12358,47-5208333_8-9791667p,47.52,8.98,478.5
12359,47-5208333_9-0000000p,47.52,9,507.5
12360,47-5208333_9-0208333p,47.52,9.02,528.8
12361,47-5208333_9-0416667p,47.52,9.04,579
12362,47-5208333_9-0625000p,47.52,9.06,623.2
12363,47-5208333_9-0833333p,47.52,9.08,608.2
12364,47-5208333_9-1041667p,47.52,9.1,595
12365,47-5208333_9-1250000p,47.52,9.13,563.2
12366,47-5208333_9-1458333p,47.52,9.15,544.2
12367,47-5208333_9-1666667p,47.52,9.17,540.2
12368,47-5208333_9-1875000p,47.52,9.19,489
12369,47-5208333_9-2083333p,47.52,9.21,566.5
12370,47-5208333_9-2291667p,47.52,9.23,566
12371,47-5208333_9-2500000p,47.52,9.25,520
12372,47-5208333_9-2708333p,47.52,9.27,529.8
12373,47-5208333_9-2916667p,47.52,9.29,531.8
12374,47-5208333_9-3125000p,47.52,9.31,508.5
12375,47-5208333_9-3333333p,47.52,9.33,477.8
12376,47-5208333_9-3541667p,47.52,9.35,461.5
12377,47-5208333_9-3750000p,47.52,9.38,437.2
12378,47-5208333_9-3958333p,47.52,9.4,422.8
12379,47-5208333_9-4166667p,47.52,9.42,406
12380,47-5208333_9-4375000p,47.52,9.44,394
12381,47-5208333_9-4583333p,47.52,9.46,394
12382,47-5208333_9-4791667p,47.52,9.48,394
12383,47-5208333_9-5000000p,47.52,9.5,394
12384,47-5208333_9-5208333p,47.52,9.52,394
12385,47-5208333_9-5416667p,47.52,9.54,394
12386,47-5208333_9-5625000p,47.52,9.56,394
12387,47-5208333_9-5833333p,47.52,9.58,394
12388,47-5208333_9-6041667p,47.52,9.6,394
12389,47-5208333_9-6250000p,47.52,9.63,394
12390,47-5208333_9-6458333p,47.52,9.65,394
12391,47-5416667_7-0000000p,47.54,7,391.5
12392,47-5416667_7-0208333p,47.54,7.02,396.8
12393,47-5416667_7-0416667p,47.54,7.04,400.5
12394,47-5416667_7-0625000p,47.54,7.06,405.2
12395,47-5416667_7-0833333p,47.54,7.08,411
12396,47-5416667_7-1041667p,47.54,7.1,407.5
12397,47-5416667_7-1250000p,47.54,7.13,416
12398,47-5416667_7-1458333p,47.54,7.15,423.8
12399,47-5416667_7-1666667p,47.54,7.17,401.2
12400,47-5416667_7-1875000p,47.54,7.19,411.8
12401,47-5416667_7-4375000p,47.54,7.44,439.5
12402,47-5416667_7-4583333p,47.54,7.46,381.5
12403,47-5416667_7-4791667p,47.54,7.48,360.5
12404,47-5416667_7-5000000p,47.54,7.5,360
12405,47-5416667_7-5208333p,47.54,7.52,347.8
12406,47-5416667_7-5416667p,47.54,7.54,342.5
12407,47-5416667_7-5625000p,47.54,7.56,311.5
12408,47-5416667_7-5833333p,47.54,7.58,314.2
12409,47-5416667_7-6041667p,47.54,7.6,280
12410,47-5416667_7-6250000p,47.54,7.63,282
12411,47-5416667_7-6458333p,47.54,7.65,275.2
12412,47-5416667_7-6666667p,47.54,7.67,273.5
12413,47-5416667_7-6875000p,47.54,7.69,276.2
12414,47-5416667_7-7083333p,47.54,7.71,285.2
12415,47-5416667_7-7291667p,47.54,7.73,302.5
12416,47-5416667_7-7500000p,47.54,7.75,374
12417,47-5416667_7-7708333p,47.54,7.77,403.2
12418,47-5416667_7-7916667p,47.54,7.79,377.5
12419,47-5416667_7-8125000p,47.54,7.81,378.2
12420,47-5416667_7-8333333p,47.54,7.83,479.5
12421,47-5416667_7-8541667p,47.54,7.85,514
12422,47-5416667_7-8750000p,47.54,7.88,440.8
12423,47-5416667_7-8958333p,47.54,7.9,515.5
12424,47-5416667_7-9166667p,47.54,7.92,466.2
12425,47-5416667_7-9375000p,47.54,7.94,448.8
12426,47-5416667_7-9583333p,47.54,7.96,400.8
12427,47-5416667_7-9791667p,47.54,7.98,358.5
12428,47-5416667_8-0000000p,47.54,8,406.8
12429,47-5416667_8-0208333p,47.54,8.02,428.8
12430,47-5416667_8-0416667p,47.54,8.04,398
12431,47-5416667_8-0625000p,47.54,8.06,484.8
12432,47-5416667_8-0833333p,47.54,8.08,418.2
12433,47-5416667_8-1041667p,47.54,8.1,546
12434,47-5416667_8-1250000p,47.54,8.13,481.8
12435,47-5416667_8-1458333p,47.54,8.15,550
12436,47-5416667_8-1666667p,47.54,8.17,589.2
12437,47-5416667_8-1875000p,47.54,8.19,526
12438,47-5416667_8-2083333p,47.54,8.21,349
12439,47-5416667_8-2291667p,47.54,8.23,353.5
12440,47-5416667_8-2500000p,47.54,8.25,422.8
12441,47-5416667_8-2708333p,47.54,8.27,437
12442,47-5416667_8-2916667p,47.54,8.29,441.8
12443,47-5416667_8-3125000p,47.54,8.31,461.5
12444,47-5416667_8-3333333p,47.54,8.33,582.8
12445,47-5416667_8-3541667p,47.54,8.35,580.5
12446,47-5416667_8-3750000p,47.54,8.38,537.2
12447,47-5416667_8-3958333p,47.54,8.4,564
12448,47-5416667_8-4166667p,47.54,8.42,520.5
12449,47-5416667_8-4375000p,47.54,8.44,571.2
12450,47-5416667_8-4583333p,47.54,8.46,420
12451,47-5416667_8-4791667p,47.54,8.48,435.5
12452,47-5416667_8-5000000p,47.54,8.5,418.2
12453,47-5416667_8-5208333p,47.54,8.52,435.2
12454,47-5416667_8-5416667p,47.54,8.54,467.2
12455,47-5416667_8-5625000p,47.54,8.56,400
12456,47-5416667_8-5833333p,47.54,8.58,487.8
12457,47-5416667_8-6041667p,47.54,8.6,560.5
12458,47-5416667_8-6250000p,47.54,8.63,524
12459,47-5416667_8-6458333p,47.54,8.65,478.5
12460,47-5416667_8-6666667p,47.54,8.67,431.8
12461,47-5416667_8-6875000p,47.54,8.69,429.2
12462,47-5416667_8-7083333p,47.54,8.71,452
12463,47-5416667_8-7291667p,47.54,8.73,453.5
12464,47-5416667_8-7500000p,47.54,8.75,478.2
12465,47-5416667_8-7708333p,47.54,8.77,478
12466,47-5416667_8-7916667p,47.54,8.79,482.8
12467,47-5416667_8-8125000p,47.54,8.81,514.8
12468,47-5416667_8-8333333p,47.54,8.83,504.2
12469,47-5416667_8-8541667p,47.54,8.85,510.5
12470,47-5416667_8-8750000p,47.54,8.88,519.2
12471,47-5416667_8-8958333p,47.54,8.9,478
12472,47-5416667_8-9166667p,47.54,8.92,488.5
12473,47-5416667_8-9375000p,47.54,8.94,533.5
12474,47-5416667_8-9583333p,47.54,8.96,628.5
12475,47-5416667_8-9791667p,47.54,8.98,578.5
12476,47-5416667_9-0000000p,47.54,9,499.2
12477,47-5416667_9-0208333p,47.54,9.02,507.5
12478,47-5416667_9-0416667p,47.54,9.04,516.5
12479,47-5416667_9-0625000p,47.54,9.06,529.2
12480,47-5416667_9-0833333p,47.54,9.08,536.2
12481,47-5416667_9-1041667p,47.54,9.1,512.5
12482,47-5416667_9-1250000p,47.54,9.13,487.5
12483,47-5416667_9-1458333p,47.54,9.15,467.8
12484,47-5416667_9-1666667p,47.54,9.17,456
12485,47-5416667_9-1875000p,47.54,9.19,475.8
12486,47-5416667_9-2083333p,47.54,9.21,537.5
12487,47-5416667_9-2291667p,47.54,9.23,553.5
12488,47-5416667_9-2500000p,47.54,9.25,538.5
12489,47-5416667_9-2708333p,47.54,9.27,518.2
12490,47-5416667_9-2916667p,47.54,9.29,501.2
12491,47-5416667_9-3125000p,47.54,9.31,479.8
12492,47-5416667_9-3333333p,47.54,9.33,446
12493,47-5416667_9-3541667p,47.54,9.35,440.5
12494,47-5416667_9-3750000p,47.54,9.38,419.8
12495,47-5416667_9-3958333p,47.54,9.4,401
12496,47-5416667_9-4166667p,47.54,9.42,394
12497,47-5416667_9-4375000p,47.54,9.44,394
12498,47-5416667_9-4583333p,47.54,9.46,394
12499,47-5416667_9-4791667p,47.54,9.48,394
12500,47-5416667_9-5000000p,47.54,9.5,394
12501,47-5416667_9-5208333p,47.54,9.52,394
12502,47-5416667_9-5416667p,47.54,9.54,394
12503,47-5416667_9-5625000p,47.54,9.56,394
12504,47-5416667_9-5833333p,47.54,9.58,394
12505,47-5416667_9-6041667p,47.54,9.6,394
12506,47-5625000_7-4791667p,47.56,7.48,350
12507,47-5625000_7-5000000p,47.56,7.5,314.8
12508,47-5625000_7-5208333p,47.56,7.52,288.8
12509,47-5625000_7-5416667p,47.56,7.54,275.8
12510,47-5625000_7-5625000p,47.56,7.56,270.5
12511,47-5625000_7-5833333p,47.56,7.58,256.8
12512,47-5625000_7-6041667p,47.56,7.6,253.5
12513,47-5625000_7-6250000p,47.56,7.63,273.5
12514,47-5625000_7-6458333p,47.56,7.65,344.5
12515,47-5625000_7-6666667p,47.56,7.67,368.2
12516,47-5625000_7-6875000p,47.56,7.69,406.8
12517,47-5625000_7-7083333p,47.56,7.71,373
12518,47-5625000_7-7291667p,47.56,7.73,281.5
12519,47-5625000_7-7500000p,47.56,7.75,277.5
12520,47-5625000_7-7708333p,47.56,7.77,276.8
12521,47-5625000_7-7916667p,47.56,7.79,287.5
12522,47-5625000_7-8125000p,47.56,7.81,301.8
12523,47-5625000_7-8333333p,47.56,7.83,324.8
12524,47-5625000_7-8541667p,47.56,7.85,348
12525,47-5625000_7-8750000p,47.56,7.88,328.5
12526,47-5625000_7-8958333p,47.56,7.9,293.8
12527,47-5625000_7-9166667p,47.56,7.92,304
12528,47-5625000_7-9375000p,47.56,7.94,311.2
12529,47-5625000_7-9583333p,47.56,7.96,303.8
12530,47-5625000_7-9791667p,47.56,7.98,304
12531,47-5625000_8-0000000p,47.56,8,330
12532,47-5625000_8-0208333p,47.56,8.02,323
12533,47-5625000_8-0416667p,47.56,8.04,325.8
12534,47-5625000_8-0625000p,47.56,8.06,382.5
12535,47-5625000_8-0833333p,47.56,8.08,389.5
12536,47-5625000_8-1041667p,47.56,8.1,485.5
12537,47-5625000_8-1250000p,47.56,8.13,408.2
12538,47-5625000_8-1458333p,47.56,8.15,431.2
12539,47-5625000_8-1666667p,47.56,8.17,502.2
12540,47-5625000_8-1875000p,47.56,8.19,469.8
12541,47-5625000_8-2083333p,47.56,8.21,363.8
